Split,Class,Width,Height,Mode,Format,Path
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_984.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_985.jpg
Training,pituitary,256,256,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_986.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_987.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_988.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_989.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_99.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_990.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_991.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_992.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_993.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_994.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_995.jpg
Training,pituitary,512,512,RGB,JPEG,Dataset\Training\pituitary\Tr-pi_996.jpg
Training,pituitary,256,256,L,JPEG,Dataset\Training\pituitary\Tr-pi_997.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_998.jpg
Training,pituitary,512,512,L,JPEG,Dataset\Training\pituitary\Tr-pi_999.jpg
Testing,glioma,354,442,RGB,JPEG,Dataset\Testing\glioma\Te-gl_1.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_10.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_100.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_101.jpg
Testing,glioma,339,406,RGB,JPEG,Dataset\Testing\glioma\Te-gl_102.jpg
Testing,glioma,541,477,RGB,JPEG,Dataset\Testing\glioma\Te-gl_103.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_104.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_105.jpg
Testing,glioma,236,236,RGB,JPEG,Dataset\Testing\glioma\Te-gl_106.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_107.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_108.jpg
Testing,glioma,236,236,RGB,JPEG,Dataset\Testing\glioma\Te-gl_109.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_11.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_110.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_111.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_112.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_113.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_114.jpg
Testing,glioma,338,411,RGB,JPEG,Dataset\Testing\glioma\Te-gl_115.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_116.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_117.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_118.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_119.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_12.jpg
Testing,glioma,384,382,RGB,JPEG,Dataset\Testing\glioma\Te-gl_120.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_121.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_122.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_123.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_124.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_125.jpg
Testing,glioma,360,380,RGB,JPEG,Dataset\Testing\glioma\Te-gl_126.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_127.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_128.jpg
Testing,glioma,200,249,RGB,JPEG,Dataset\Testing\glioma\Te-gl_129.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_13.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_130.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_131.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_132.jpg
Testing,glioma,526,583,RGB,JPEG,Dataset\Testing\glioma\Te-gl_133.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_134.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_135.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_136.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_137.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_138.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_139.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_14.jpg
Testing,glioma,510,602,RGB,JPEG,Dataset\Testing\glioma\Te-gl_140.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_141.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_142.jpg
Testing,glioma,236,298,RGB,JPEG,Dataset\Testing\glioma\Te-gl_143.jpg
Testing,glioma,544,564,RGB,JPEG,Dataset\Testing\glioma\Te-gl_144.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_145.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_146.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_147.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_148.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_149.jpg
Testing,glioma,383,407,RGB,JPEG,Dataset\Testing\glioma\Te-gl_15.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_150.jpg
Testing,glioma,319,360,RGB,JPEG,Dataset\Testing\glioma\Te-gl_151.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_152.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_153.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_154.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_155.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_156.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_157.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_158.jpg
Testing,glioma,398,397,RGB,JPEG,Dataset\Testing\glioma\Te-gl_159.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_16.jpg
Testing,glioma,557,641,RGB,JPEG,Dataset\Testing\glioma\Te-gl_160.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_161.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_162.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_163.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_164.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_165.jpg
Testing,glioma,442,426,RGB,JPEG,Dataset\Testing\glioma\Te-gl_166.jpg
Testing,glioma,334,407,RGB,JPEG,Dataset\Testing\glioma\Te-gl_167.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_168.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_169.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_17.jpg
Testing,glioma,620,415,RGB,JPEG,Dataset\Testing\glioma\Te-gl_170.jpg
Testing,glioma,310,380,RGB,JPEG,Dataset\Testing\glioma\Te-gl_171.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_172.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_173.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_174.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_175.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_176.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_177.jpg
Testing,glioma,620,415,RGB,JPEG,Dataset\Testing\glioma\Te-gl_178.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_179.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_18.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_180.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_181.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_182.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_183.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_184.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_185.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_186.jpg
Testing,glioma,248,274,RGB,JPEG,Dataset\Testing\glioma\Te-gl_187.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_188.jpg
Testing,glioma,453,437,RGB,JPEG,Dataset\Testing\glioma\Te-gl_189.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_19.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_190.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_191.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_192.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_193.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_194.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_195.jpg
Testing,glioma,388,453,RGB,JPEG,Dataset\Testing\glioma\Te-gl_196.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_197.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_198.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_199.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_2.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_20.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_200.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_201.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_202.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_203.jpg
Testing,glioma,256,256,RGB,JPEG,Dataset\Testing\glioma\Te-gl_204.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_205.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_206.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_207.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_208.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_209.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_21.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_210.jpg
Testing,glioma,394,368,RGB,JPEG,Dataset\Testing\glioma\Te-gl_211.jpg
Testing,glioma,524,581,RGB,JPEG,Dataset\Testing\glioma\Te-gl_212.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_213.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_214.jpg
Testing,glioma,565,513,RGB,JPEG,Dataset\Testing\glioma\Te-gl_215.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_216.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_217.jpg
Testing,glioma,373,378,RGB,JPEG,Dataset\Testing\glioma\Te-gl_218.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_219.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_22.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_220.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_221.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_222.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_223.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_224.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_225.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_226.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_227.jpg
Testing,glioma,310,380,RGB,JPEG,Dataset\Testing\glioma\Te-gl_228.jpg
Testing,glioma,495,619,RGB,JPEG,Dataset\Testing\glioma\Te-gl_229.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_23.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_230.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_231.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_232.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_233.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_234.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_235.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_236.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_237.jpg
Testing,glioma,510,602,RGB,JPEG,Dataset\Testing\glioma\Te-gl_238.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_239.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_24.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_240.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_241.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_242.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_243.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_244.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_245.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_246.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_247.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_248.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_249.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_25.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_250.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_251.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_252.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_253.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_254.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_255.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_256.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_257.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_258.jpg
Testing,glioma,256,256,RGB,JPEG,Dataset\Testing\glioma\Te-gl_259.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_26.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_260.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_261.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_262.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_263.jpg
Testing,glioma,546,562,RGB,JPEG,Dataset\Testing\glioma\Te-gl_264.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_265.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_266.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_267.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_268.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_269.jpg
Testing,glioma,509,537,RGB,JPEG,Dataset\Testing\glioma\Te-gl_27.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_270.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_271.jpg
Testing,glioma,524,581,RGB,JPEG,Dataset\Testing\glioma\Te-gl_272.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_273.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_274.jpg
Testing,glioma,236,236,RGB,JPEG,Dataset\Testing\glioma\Te-gl_275.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_276.jpg
Testing,glioma,357,396,RGB,JPEG,Dataset\Testing\glioma\Te-gl_277.jpg
Testing,glioma,442,426,RGB,JPEG,Dataset\Testing\glioma\Te-gl_278.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_279.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_28.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_280.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_281.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_282.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_283.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_284.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_285.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_286.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_287.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_288.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_289.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_29.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_290.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_291.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_292.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_293.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_294.jpg
Testing,glioma,204,245,RGB,JPEG,Dataset\Testing\glioma\Te-gl_295.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_296.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_297.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_298.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_299.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_3.jpg
Testing,glioma,379,379,RGB,JPEG,Dataset\Testing\glioma\Te-gl_30.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_300.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_301.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_302.jpg
Testing,glioma,200,249,RGB,JPEG,Dataset\Testing\glioma\Te-gl_303.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_304.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_305.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_306.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_307.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_308.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_309.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_31.jpg
Testing,glioma,224,225,RGB,JPEG,Dataset\Testing\glioma\Te-gl_310.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_311.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_312.jpg
Testing,glioma,305,325,RGB,JPEG,Dataset\Testing\glioma\Te-gl_313.jpg
Testing,glioma,531,577,RGB,JPEG,Dataset\Testing\glioma\Te-gl_314.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_315.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_316.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_317.jpg
Testing,glioma,197,229,RGB,JPEG,Dataset\Testing\glioma\Te-gl_318.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_319.jpg
Testing,glioma,249,238,RGB,JPEG,Dataset\Testing\glioma\Te-gl_32.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_320.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_321.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_322.jpg
Testing,glioma,326,405,RGB,JPEG,Dataset\Testing\glioma\Te-gl_323.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_324.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_325.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_326.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_327.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_328.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_329.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_33.jpg
Testing,glioma,331,392,RGB,JPEG,Dataset\Testing\glioma\Te-gl_330.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_331.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_332.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_333.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_334.jpg
Testing,glioma,572,536,RGB,JPEG,Dataset\Testing\glioma\Te-gl_335.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_336.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_337.jpg
Testing,glioma,524,581,RGB,JPEG,Dataset\Testing\glioma\Te-gl_338.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_339.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_34.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_340.jpg
Testing,glioma,640,480,RGB,JPEG,Dataset\Testing\glioma\Te-gl_341.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_342.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_343.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_344.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_345.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_346.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_347.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_348.jpg
Testing,glioma,554,554,RGB,JPEG,Dataset\Testing\glioma\Te-gl_349.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_35.jpg
Testing,glioma,175,167,RGB,JPEG,Dataset\Testing\glioma\Te-gl_350.jpg
Testing,glioma,337,412,RGB,JPEG,Dataset\Testing\glioma\Te-gl_351.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_352.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_353.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_354.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_355.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_356.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_357.jpg
Testing,glioma,225,225,RGB,JPEG,Dataset\Testing\glioma\Te-gl_358.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_359.jpg
Testing,glioma,512,512,RGB,JPEG,Dataset\Testing\glioma\Te-gl_36.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_360.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_361.jpg
Testing,glioma,512,512,L,JPEG,Dataset\Testing\glioma\Te-gl_362.jpg
